Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.919176,3.232036,34.57,0.4,0.23,9.73
49.919176,3.232036,34.57,-0.37,0.36,10.16
49.918907,3.232286,34.61,-0.65,-0.16,9.67
49.918907,3.232286,34.61,-0.31,2.18,9.34
49.918643,3.232537,34.68,-1.38,2.05,10.45
49.918643,3.232537,34.68,-0.75,1.74,9.14
49.918374,3.232791,34.71,0.65,0.6,8.76
49.918112,3.233045,34.73,-0.11,0.6,9.91
49.918112,3.233045,34.73,-1.79,1.6,9.81
49.917848,3.233296,34.76,-0.14,1.67,10.45
49.917848,3.233296,34.76,-0.8,1.76,9.35
49.917583,3.233551,34.89,-1.86,1.28,8.58
49.917583,3.233551,34.89,-0.49,2.06,10.51
49.917315,3.233805,34.94,-0.52,1.69,9.39
49.917315,3.233805,34.94,0.45,0.49,9.54
49.91705,3.234067,35.01,0.53,0.62,7.67
49.91705,3.234067,35.01,-0.07,1.48,10.26
49.916789,3.234331,35.07,-0.35,1.24,11.25
49.916789,3.234331,35.07,0.5,1.23,10.54
49.916529,3.234594,35.1,-0.7,0.26,9.04
49.916529,3.234594,35.1,0.62,1.45,10.64
49.916268,3.234864,35.23,-0.56,1.04,10.17
49.916268,3.234864,35.23,0.01,0.68,9.5
49.916003,3.23514,35.27,-0.51,1.22,10.74
49.916003,3.23514,35.27,-0.05,1.09,9.98
49.915739,3.235415,35.26,-0.47,1.11,9.58
49.915739,3.235415,35.26,0.2,0.11,10.86
49.915473,3.235694,35.31,0.77,0.86,9.05
49.915473,3.235694,35.31,-0.54,0.84,11.14
49.915211,3.23597,35.25,0.14,0.75,9.79
49.915211,3.23597,35.25,0.0,1.16,9.81
49.914949,3.236244,35.15,-0.4,0.79,11.14
49.914949,3.236244,35.15,-0.49,1.24,9.71
49.914687,3.236523,35.05,-1.6,1.22,11.18
49.914687,3.236523,35.05,-2.02,1.32,10.23
49.91443,3.2368,34.55,-0.38,0.93,9.65
49.91443,3.2368,34.55,-0.09,0.59,9.39
49.914175,3.237067,33.96,-1.43,1.75,10.34
49.914175,3.237067,33.96,0.24,0.74,10.72
49.913925,3.237331,33.42,-0.91,1.45,8.6
49.913925,3.237331,33.42,0.42,0.87,9.56
49.913673,3.237596,33.12,-1.21,1.5,10.35
49.913673,3.237596,33.12,-0.34,0.96,9.14
49.913428,3.237858,32.8,-0.83,0.59,11.54
49.913428,3.237858,32.8,-0.29,0.59,10.26
49.913191,3.238119,32.34,-0.34,1.32,11.65
49.913191,3.238119,32.34,-0.74,1.25,10.6
49.912957,3.23838,32.16,-0.62,1.44,10.52
49.912957,3.23838,32.16,-0.73,2.13,10.17
49.912725,3.23864,31.9,-0.2,2.41,10.3
49.912725,3.23864,31.9,-0.91,1.03,11.65
49.912495,3.238904,31.68,-0.76,1.23,11.01
49.912254,3.239164,31.45,-0.34,0.98,11.5
49.912254,3.239164,31.45,0.14,1.13,10.36
49.912022,3.239426,31.22,0.45,0.94,8.24
49.912022,3.239426,31.22,-0.3,1.94,10.16
49.911796,3.239681,31.09,0.55,2.05,10.92
49.911796,3.239681,31.09,-0.83,1.2,11.5
49.911569,3.239937,31.04,-0.76,1.1,9.59
49.911569,3.239937,31.04,-0.24,1.87,10.21
49.911346,3.240196,30.94,-1.06,0.86,10.15
49.911346,3.240196,30.94,0.02,1.07,9.47
49.911127,3.240451,30.84,-0.95,1.74,8.94
49.911127,3.240451,30.84,-0.58,1.99,10.41
49.910907,3.240708,30.75,-0.44,0.73,11.21
49.910907,3.240708,30.75,0.25,2.23,10.4
49.910684,3.24097,30.62,-1.49,0.99,10.51
49.910684,3.24097,30.62,-1.18,1.24,8.53
49.910467,3.241231,30.58,-1.26,1.4,10.13
49.910467,3.241231,30.58,-0.7,1.05,11.29
49.910247,3.241491,30.45,-1.19,1.35,8.75
49.910247,3.241491,30.45,-0.45,0.93,10.95
49.910038,3.241757,30.47,-0.42,1.81,8.51
49.910038,3.241757,30.47,0.23,1.93,9.79
49.909825,3.242021,30.54,-0.39,1.21,9.62
49.909825,3.242021,30.54,-0.32,2.46,9.23
49.909611,3.242279,30.62,0.11,2.06,11.59
49.909611,3.242279,30.62,-0.54,1.74,7.13
49.909393,3.242539,30.74,-1.33,1.73,9.48
49.909393,3.242539,30.74,-1.23,1.86,11.02
49.909174,3.242805,30.79,1.07,1.67,9.03
49.909174,3.242805,30.79,0.25,1.9,9.77
49.908958,3.243077,30.79,-1.02,2.05,10.25
49.908958,3.243077,30.79,-0.15,1.23,11.32
49.90874,3.243342,30.87,-0.28,2.49,9.29
49.90874,3.243342,30.87,-0.58,1.72,10.16
49.90852,3.243608,30.99,-1.8,1.49,10.91
49.90852,3.243608,30.99,-0.68,1.12,8.23
49.9083,3.243878,30.96,-0.9,1.89,9.3
49.9083,3.243878,30.96,-0.39,1.96,10.58
49.908083,3.244151,30.99,-0.35,1.43,9.33
49.908083,3.244151,30.99,0.13,2.04,9.12
49.907871,3.244433,31.04,-0.43,2.21,7.76
49.907665,3.244715,31.02,-0.7,1.44,9.56
49.907665,3.244715,31.02,-0.05,1.07,11.87
49.907455,3.244989,31.0,0.86,1.05,7.96
49.907455,3.244989,31.0,-1.19,1.5,9.03
49.907238,3.245262,31.01,-1.01,1.79,10.73
49.907238,3.245262,31.01,0.58,1.99,11.94
49.90702,3.245535,31.0,-0.4,2.33,8.87
49.90702,3.245535,31.0,-0.71,2.15,8.84
49.906805,3.24581,30.98,-0.33,1.17,10.62
49.906805,3.24581,30.98,-0.84,1.36,9.71
49.906588,3.246086,30.92,-0.55,2.21,9.28
49.906588,3.246086,30.92,-0.12,2.25,9.7
49.906372,3.24636,30.88,0.35,1.17,9.94
49.906372,3.24636,30.88,0.64,1.8,9.32
49.906158,3.246628,30.83,-0.28,2.15,8.56
49.906158,3.246628,30.83,0.18,1.43,10.52
49.90594,3.246898,30.81,-0.45,1.35,10.16
49.90594,3.246898,30.81,-0.31,2.48,8.92
49.905722,3.247167,30.76,-0.17,1.01,9.98
49.905722,3.247167,30.76,-0.62,0.7,8.67
49.905507,3.247435,30.77,0.44,2.9,10.25
49.905507,3.247435,30.77,1.36,1.71,10.73
49.905288,3.247704,30.78,0.55,1.45,9.36
49.905288,3.247704,30.78,0.31,2.53,8.78
49.905072,3.247965,30.81,-1.07,1.59,10.36
49.905072,3.247965,30.81,-0.13,1.27,9.69
49.904852,3.248224,30.72,-0.07,2.5,9.18
49.904852,3.248224,30.72,-0.29,1.24,10.44
49.904631,3.248483,30.66,0.68,1.94,8.63
49.904631,3.248483,30.66,0.45,2.31,10.45
49.90441,3.248739,30.63,1.04,0.81,10.93
49.90441,3.248739,30.63,-0.43,1.93,7.98
49.904188,3.248985,30.63,-0.99,1.7,9.72
49.904188,3.248985,30.63,0.59,0.66,10.64
49.903964,3.24922,30.66,0.4,1.62,7.88
49.903964,3.24922,30.66,0.02,1.59,11.02
49.903739,3.249452,30.7,0.1,1.24,9.27
49.903739,3.249452,30.7,-0.02,2.04,8.29
49.903506,3.24969,30.82,-0.48,1.86,9.99
49.903506,3.24969,30.82,0.18,0.47,10.39
49.903271,3.249916,30.87,0.96,1.87,9.58
49.903271,3.249916,30.87,-1.64,1.08,10.59
49.903033,3.25014,31.01,-0.47,1.23,10.79
49.902795,3.250358,31.0,0.12,0.59,8.57
49.902795,3.250358,31.0,-0.01,1.91,8.66
49.902562,3.250567,30.75,-0.11,2.31,7.86
49.902562,3.250567,30.75,0.64,2.3,10.06
49.902316,3.250778,31.27,0.36,0.69,10.53
49.902316,3.250778,31.27,0.59,0.33,10.29
49.90207,3.250991,31.45,0.25,1.3,9.99
49.90207,3.250991,31.45,0.0,1.9,9.79
49.90182,3.251199,31.21,-0.57,2.36,8.44
49.90182,3.251199,31.21,0.11,1.45,9.17
49.901563,3.251411,31.55,-0.42,1.48,10.66
49.901563,3.251411,31.55,-0.09,1.67,10.29
49.901303,3.25162,31.8,-0.51,1.24,10.59
49.901303,3.25162,31.8,-1.34,1.36,10.96
49.901045,3.251817,31.83,-0.86,1.57,11.18
49.901045,3.251817,31.83,-0.53,2.06,11.99
49.900784,3.252004,31.99,0.02,1.71,10.46
49.900784,3.252004,31.99,1.19,2.2,8.73
49.900516,3.252188,32.13,-0.8,1.73,10.51
49.900516,3.252188,32.13,-0.13,1.34,8.93
49.900245,3.252359,32.31,-0.9,0.92,8.86
49.900245,3.252359,32.31,-0.68,-0.01,10.27
49.899973,3.252527,32.38,1.65,1.04,10.03
49.899973,3.252527,32.38,-1.18,1.53,10.75
49.899703,3.252697,32.52,-0.59,1.8,8.81
49.899703,3.252697,32.52,-0.58,1.31,8.07
49.899435,3.252874,32.66,1.15,0.28,6.92
49.899435,3.252874,32.66,0.02,2.12,10.77
49.89916,3.253038,32.83,-0.39,1.21,8.47
49.89916,3.253038,32.83,-0.03,1.11,9.3
49.898884,3.253188,32.99,-0.79,2.34,10.23
49.898884,3.253188,32.99,-0.79,0.6,8.73
49.898604,3.253341,33.13,0.07,0.19,7.88
49.898604,3.253341,33.13,-0.79,1.58,10.86
49.898325,3.253486,33.22,0.8,0.95,9.92
49.898325,3.253486,33.22,-1.0,1.51,10.98
49.898043,3.253623,33.34,0.42,1.14,8.58
49.898043,3.253623,33.34,0.03,1.78,11.87
49.897757,3.253747,33.38,1.1,2.37,9.49
49.897757,3.253747,33.38,-0.21,1.34,10.23
49.897468,3.253875,33.54,-0.84,1.36,9.32
49.897468,3.253875,33.54,0.6,0.57,9.69
49.897178,3.253999,33.56,-0.78,1.7,7.35
49.897178,3.253999,33.56,-1.46,2.1,12.48
49.896884,3.25412,33.62,0.29,1.79,9.88
49.896587,3.254238,33.68,-0.33,1.19,9.84
49.896587,3.254238,33.68,1.81,0.49,8.88
49.896289,3.254347,33.72,-0.4,1.33,12.17
49.896289,3.254347,33.72,1.1,0.52,8.82
49.895992,3.254439,33.71,-0.05,1.96,8.87
49.895992,3.254439,33.71,0.65,0.66,8.54
49.895692,3.254529,33.74,-0.99,1.49,9.55
49.895692,3.254529,33.74,0.25,0.32,9.69
49.895395,3.254616,33.72,0.31,1.62,8.21
49.895395,3.254616,33.72,-0.79,2.24,12.7
49.895098,3.254701,33.75,-0.55,1.01,8.55
49.895098,3.254701,33.75,-0.35,1.68,10.14
49.8948,3.254775,33.75,1.44,1.12,9.0
49.8948,3.254775,33.75,0.1,2.48,10.01
49.8945,3.254849,33.64,1.46,0.66,9.85
49.8945,3.254849,33.64,-0.2,1.29,9.55
49.894199,3.254914,33.56,0.7,0.79,9.14
49.894199,3.254914,33.56,-0.36,1.59,9.67
49.893898,3.254972,33.46,0.43,0.64,10.9
49.893898,3.254972,33.46,-0.58,1.55,9.14
49.893597,3.255022,33.45,1.77,-0.1,8.06
49.893597,3.255022,33.45,0.1,1.79,10.09
49.893297,3.255064,33.32,1.66,1.54,9.89
49.893297,3.255064,33.32,0.52,1.6,5.44
49.893,3.255098,33.28,-1.19,0.68,8.86
49.893,3.255098,33.28,-1.47,1.72,11.71
49.8927,3.255129,33.3,-0.23,1.76,9.69
49.8927,3.255129,33.3,-0.87,1.67,10.31
49.892396,3.255159,33.17,0.13,1.58,8.37
49.892396,3.255159,33.17,0.85,0.45,10.48
49.892093,3.255181,33.2,-0.68,1.8,9.77
49.892093,3.255181,33.2,1.64,0.99,7.91
49.891793,3.255195,33.08,1.32,1.3,11.04
49.891793,3.255195,33.08,0.77,2.01,10.49
49.891494,3.255198,33.09,0.69,1.33,10.23
49.891494,3.255198,33.09,-1.04,1.29,11.82
49.891198,3.255194,33.11,-0.05,1.18,7.69
49.890902,3.255185,33.09,-1.42,1.52,12.17
49.890902,3.255185,33.09,-0.62,1.52,10.69
49.890609,3.255162,33.13,-1.14,0.87,8.8
49.890609,3.255162,33.13,0.65,0.79,10.3
49.890313,3.255139,33.1,0.06,1.5,9.67
49.890313,3.255139,33.1,0.46,0.78,8.8
49.890016,3.255116,33.14,0.74,1.07,10.89
49.890016,3.255116,33.14,1.27,1.83,10.33
49.88972,3.255083,33.17,0.91,0.36,10.44
49.88972,3.255083,33.17,-0.74,1.52,11.98
49.889419,3.25504,33.02,0.14,1.5,8.04
49.889419,3.25504,33.02,0.22,0.51,10.6
49.889121,3.25499,33.01,-0.94,1.47,8.87
49.889121,3.25499,33.01,-0.5,1.44,8.75
49.888826,3.254934,33.03,0.79,1.44,11.53
49.888826,3.254934,33.03,0.2,1.42,10.26
49.888532,3.254881,32.99,-0.13,1.7,7.6
49.888532,3.254881,32.99,1.5,1.64,11.47
49.888238,3.25483,32.99,0.22,1.37,7.69
49.888238,3.25483,32.99,-0.05,1.84,8.12
49.887947,3.254766,32.97,0.54,1.03,11.06
49.887947,3.254766,32.97,0.78,2.17,9.81
49.887657,3.254694,32.8,-0.11,1.73,9.28
49.887657,3.254694,32.8,1.26,1.01,9.73
49.88737,3.254616,32.78,-0.58,1.85,10.22
49.88737,3.254616,32.78,-0.08,1.36,11.1
49.887083,3.254532,32.84,-0.3,1.31,9.28
49.887083,3.254532,32.84,0.84,1.46,11.05
49.886795,3.254445,32.83,0.24,1.82,8.44
49.886795,3.254445,32.83,0.46,2.02,9.26
49.886505,3.254348,32.78,-0.12,0.14,11.01
49.886505,3.254348,32.78,-0.23,2.08,9.84
49.886214,3.254244,32.83,-0.01,1.03,8.58
49.886214,3.254244,32.83,-0.33,0.98,9.43
49.885926,3.25413,32.84,-1.25,1.57,11.21
49.885926,3.25413,32.84,-0.93,1.14,8.65
49.885642,3.254009,32.76,-0.61,1.26,8.83
49.885642,3.254009,32.76,-0.28,1.34,11.04
49.885361,3.253882,32.72,-0.41,1.86,10.64
49.885361,3.253882,32.72,0.31,2.15,8.94
49.88508,3.25376,32.63,-0.4,1.65,9.24
49.88508,3.25376,32.63,1.26,1.32,12.23
49.884799,3.253636,32.58,0.6,1.54,12.67
49.88452,3.253491,32.39,-0.19,2.04,11.77
49.88452,3.253491,32.39,-1.64,1.61,11.59
49.88424,3.253348,32.24,0.3,2.56,9.89
49.88424,3.253348,32.24,-0.48,1.58,9.49
49.883964,3.2532,32.1,0.54,2.41,9.02
49.883964,3.2532,32.1,0.14,1.78,8.7
49.883692,3.253048,31.86,-0.12,1.89,9.57
49.883692,3.253048,31.86,0.63,1.67,9.45
49.883423,3.252892,31.73,0.3,2.35,8.17
49.883423,3.252892,31.73,-0.54,1.72,9.15
